"prolific_id","title","cond","item_idx","item_id","q_id","a_id","question","answer","rt","time"
"60c4691787a92ea2736450d4","fkSwitch",,"4","24","1","1","Why?","In this case, it's better to save 5 lives by sacrifcing one","37393","2022-09-21 13:27:47"
"60c4691787a92ea2736450d4","fkSwitch",,"4","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","Yes","37393","2022-09-21 13:27:47"
"60d98308ecc4c4e732c86a71","fkSwitch",,"1","24","1","1","Why?"," Its not nice that anyone has to die but one person is better than five","229897","2022-09-21 13:28:03"
"60d98308ecc4c4e732c86a71","fkSwitch",,"1","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","Yes, it is. Its not nice that anyone has to die but one person is better than five","229897","2022-09-21 13:28:03"
"62348a574fc351980c10604d","nfRubble",,"1","29","1","1","Why?","On the one hand, saving more people is good.  But the active intervention of killing someone in order to do so is morally ambiguous for me","89887","2022-09-21 13:28:18"
"62348a574fc351980c10604d","nfRubble",,"1","29","0","0","Rushing into a burning house, Ethan hears the voices of five people trapped  in a room. In order to reach them, Ethan must remove a pile of rubble blocking the roomâ€™s entrance. If he does not remove it immediately, all five will die. Ethan could blast the rubble out of the way with a stick of dynamite and free the five trapped people. Lodged in the rubble is one person who is slowly escaping, and will survive without Ethanâ€™s help. Using the dynamite would unavoidably blast and kill the one person before he escapes. If Ethan uses the dynamite, the one person will die, but the five will be saved. If Ethan helps the one out, it will be too late to save the five. Is using the dynamite the right thing to do?","I don't know","89887","2022-09-21 13:28:18"
"60c4691787a92ea2736450d4","ilPond",,"5","10","1","1","Why?","This would have happened anyway and the villager who has been poisoned doensn't know that the antidote exists","59186","2022-09-21 13:28:47"
"60c4691787a92ea2736450d4","ilPond",,"5","10","0","0","Robert is hiking through a foreign land when he comes across a remote  village. Robert learns that one of the villagers fell into a cursed pond but, contrary to local superstition, did not die. If the one villager does not die by sunrise, five other innocent and unwilling villagers will be sacrificed to the gods to thank them for sparing the one. Robert, who has some medical training, notices that the one has consumed a poisonous substance. Robert can secretly administer the antidote to the one villager. If Robert withholds the antidote from the one, the one will die by sunrise, and the five will not be sacrificed. If Robert does provide the antidote to the one, the one will not be dead by sunrise, and the five will be sacrificed as planned. Is not providing the antidote to the one the right thing to do?","Yes","59186","2022-09-21 13:28:47"
"62348a574fc351980c10604d","hControl",,"2","2","0","0","Ben sees that an empty runaway boxcar is headed down a track. There  is nobody on the track. There is one person working on a side track. If Ben flips the switch, the boxcar will turn onto the side track and hit the one person. If Ben does not flip the switch, the boxcar will continue on the track, and nobody will be hit. Is flipping the switch the right thing to do?","No","50555","2022-09-21 13:29:09"
"62348a574fc351980c10604d","hControl",,"2","2","1","1","Why?","Because by flipping the switch Ben will be killing someone for no reason whatsoever","50555","2022-09-21 13:29:09"
"60c4691787a92ea2736450d4","ciBurn",,"6","19","0","0","Peter is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Peter must immediately use an object to smash open this large, heavy window or else all five children will die. The only sufficiently large object is a man on his way towards safely escaping the burning house. If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated. If Peter does not push the man into the window the man will safely escape, but the five children will die. Is pushing the man the right thing to do?","No","43073","2022-09-21 13:29:30"
"60c4691787a92ea2736450d4","ciBurn",,"6","19","1","1","Why?","This is actively murdering someone","43073","2022-09-21 13:29:30"
"60c4691787a92ea2736450d4","cfAqua",,"7","3","1","1","Why?","In this case, it's better to save the 5 lives of the people in the tank","53251","2022-09-21 13:30:24"
"60c4691787a92ea2736450d4","cfAqua",,"7","3","0","0","Connor is at a new aquarium exhibit when he sees a visitor slip  on a wet floor, fall down, and break his neck. The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod. Without oxygen, the five visitors will soon die. If Connor does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die. If Connor pushes the one visitor off the supply line this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live. Is pushing the one visitor the right thing to do?","Yes","53251","2022-09-21 13:30:24"
"60d98308ecc4c4e732c86a71","ilBoxcar",,"2","8","1","1","Why?","because then more people would get hurt in the long run","176304","2022-09-21 13:30:59"
"60d98308ecc4c4e732c86a71","ilBoxcar",,"2","8","0","0","Jeff sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. One person, unaware of the boxcar, is about to walk in front of the tracks. This person, if hit, will cause the boxcar to stop. If Jeff shouts out a warning to the one person, the one person will stop and not be hit by the boxcar, and the boxcar will hit the five people. If Jeff does not shout out a warning, the one person will walk in front of the boxcar, the boxcar will hit the one and therefore stop before it hits the five people. Is not warning the one person the right thing to do?","no","176304","2022-09-21 13:30:59"
"62348a574fc351980c10604d","ciBoxcar",,"3","7","0","0","Frank sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. One person, unaware of the boxcar, is working on a side track. This person, if hit, will cause the boxcar to stop. If Frank pushes the one person onto the main track, the boxcar will hit the one person, and therefore stop before it reaches the five people. If Frank does not push the one person, the boxcar will continue on the track and hit the five people and not the one person. Is pushing the person the right thing to do?","No, although not entirely sure","113191","2022-09-21 13:31:02"
"62348a574fc351980c10604d","ciBoxcar",,"3","7","1","1","Why?","Again, there is an active killing of another human being. It is the action of doing so that makes this morally difficult, even though saving five people would theoretically be a better thing in terms of overall effect","113191","2022-09-21 13:31:02"
"60c4691787a92ea2736450d4","flChem",,"8","14","1","1","Why?","In this case it's better to save the five lives as this is a terrible accident","47448","2022-09-21 13:31:11"
"60c4691787a92ea2736450d4","flChem",,"8","14","0","0","Tim works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Tim notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Tim must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients. If Tim stops the machine to save the one patient, the five other patients will die. If Tim doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","Yes","47448","2022-09-21 13:31:11"
"60d98308ecc4c4e732c86a71","fkSpeed",,"3","11","0","0","Matt is driving a motorboat when he notices five swimmers drowning in the  distance. If Matt does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Matt must accelerate quickly. Accelerating quickly will also cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Matt accelerates quickly, the one passenger will drown, but Matt will save the five drowning swimmers. If Matt does not accelerate quickly, the one passenger will stay safely on the boat, but the five swimmers will drown. Is accelerating quickly the right thing to do?","yes","42180","2022-09-21 13:31:41"
"60d98308ecc4c4e732c86a71","fkSpeed",,"3","11","1","1","Why?","because he is saving more lives by doing so ","42180","2022-09-21 13:31:41"
"60c4691787a92ea2736450d4","fkBoxcar",,"9","5","1","1","Why?","To save five people here is better","38789","2022-09-21 13:31:50"
"60c4691787a92ea2736450d4","fkBoxcar",,"9","5","0","0","Dennis sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. Next to Dennis is a switch that can be flipped to turn the boxcar away from the five people onto a side track. One person, unaware of the train, is working on a side track. If Dennis flips the switch, the boxcar will turn onto the side track and hit the one person and not the five people. If Dennis does not flip the switch, the boxcar will continue on the track and hit the five people and not the one person. Is flipping the switch the right thing to do?","Yes","38789","2022-09-21 13:31:50"
"60c4691787a92ea2736450d4","flBoat",,"10","26","1","1","Why?","It's better in this case to save the 5 lives","58913","2022-09-21 13:32:49"
"60c4691787a92ea2736450d4","flBoat",,"10","26","0","0","Don is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a channel in front of Don. To the side of the channel there is another swimmer drowning. If Don stops to save the one swimmer on the side of the channel, he will not be able to get to the five swimmers in time to save them. If Don continues to speed towards the five swimmers past the one swimmer, the one swimmer will drown, but he will reach the five swimmers in time to save them. Is continuing to speed towards the five swimmers the right thing to do?","Yes","58913","2022-09-21 13:32:49"
"60c4691787a92ea2736450d4","ikSpeed",,"11","12","0","0","Dave is driving a motorboat when he notices five swimmers drowning in the  distance. If Dave does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Dave must lighten the load on his boat. The only way to lighten the load is to accelerate quickly and cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Dave accelerates quickly, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not accelerate quickly, the one passenger will not drown, but the five swimmers will drown. Is accelerating quickly the right thing to do?","No","39093","2022-09-21 13:33:29"
"60c4691787a92ea2736450d4","ikSpeed",,"11","12","1","1","Why?","It's likely that the boat's passenger is a friend or relative which would make this very difficult for the driver","39093","2022-09-21 13:33:29"
"62348a574fc351980c10604d","flChem",,"4","14","0","0","Tim works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Tim notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Tim must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients. If Tim stops the machine to save the one patient, the five other patients will die. If Tim doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","Probably yes","190445","2022-09-21 13:34:13"
"62348a574fc351980c10604d","flChem",,"4","14","1","1","Why?","It feels like no intervention is kind of a default and morally somehow more acceptable.  It will also save more lives","190445","2022-09-21 13:34:13"
"60c4691787a92ea2736450d4","fkCar",,"12","27","1","1","Why?","The rock climber is completely innocent here and it would be wrong to sacrifice him","51251","2022-09-21 13:34:20"
"60c4691787a92ea2736450d4","fkCar",,"12","27","0","0","Ed is driving five sick people to the hospital. They are in critical  condition and will die if Ed makes any stops along the way. In his hurry to pack them in the car Ed slams the door on a few feet of thick cord that is now dangling beside the car. Ed takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Ed sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is safe and in control, but if Ed drives by the thick cord dragging along the side of his car will dislodge the rock climber, causing him to fall to his death. If Ed slows to a stop and waits, the rock climber will be able to reach a stable landing where the cord will not dislodge him, but it will be too late to save the five people. If Ed continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","No","51251","2022-09-21 13:34:20"
"60d98308ecc4c4e732c86a71","flChem",,"4","14","0","0","Tim works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Tim notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Tim must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients. If Tim stops the machine to save the one patient, the five other patients will die. If Tim doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","yes","186610","2022-09-21 13:34:48"
"60d98308ecc4c4e732c86a71","flChem",,"4","14","1","1","Why?","because he is saving the lives of 5 people","186610","2022-09-21 13:34:48"
"60dd669a2f3a194e6ca03757","fkSwitch",,"0","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","Yes","588835","2022-09-21 13:35:03"
"60dd669a2f3a194e6ca03757","fkSwitch",,"0","24","1","1","Why?","Because less people would die which would be a better option and cause less people suffering.","588835","2022-09-21 13:35:03"
"60c4691787a92ea2736450d4","cfBurn",,"13","18","1","1","Why?","It's wrong in this case to sacrifice the man ","39861","2022-09-21 13:35:03"
"60c4691787a92ea2736450d4","cfBurn",,"13","18","0","0","Rick is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Rick must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window. Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Is breaking open the window the right thing to do?","No","39861","2022-09-21 13:35:03"
"60c4691787a92ea2736450d4","fkAqua",,"14","4","0","0","Mike is at a new aquarium exhibit when he sees a visitor slip  on a wet floor, fall down, and break his neck. The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod. Without oxygen, the five visitors will soon die. If Mike does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die. If Mike pulls the supply line out from under the one visitor this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live. Is pulling the supply line the right thing to do?","Yes","34020","2022-09-21 13:35:34"
"60c4691787a92ea2736450d4","fkAqua",,"14","4","1","1","Why?","The people in the tank are completely innocent and are at risk because of the man who fell","34020","2022-09-21 13:35:34"
"60c4691787a92ea2736450d4","flCar",,"15","28","1","1","Why?","The rock climber is innocent and does not deserve to die to save the other 5 people","26096","2022-09-21 13:36:01"
"60c4691787a92ea2736450d4","flCar",,"15","28","0","0","Jack is driving five sick people to the hospital. They are in critical  condition and will die if Jack makes any stops along the way. In his hurry to pack them in the car Jack slams the door on a few feet of thick cord that is now dangling beside the car. Jack takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Jack sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is losing control and is about to fall to his death, but he could be saved if he had a cord to pull himself up. If Jack slows to a stop the rock climber will be able to use the cord dangling from the side of the car to pull himself up to safety, but it will be too late to save the five people. If Jack continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","No","26096","2022-09-21 13:36:01"
"62348a574fc351980c10604d","cfBurn",,"5","18","1","1","Why?","Again, I feel there is a case for non-intervention being acceptable, perhaps.  But my gut wants to save the five children at any cost","114236","2022-09-21 13:36:07"
"62348a574fc351980c10604d","cfBurn",,"5","18","0","0","Rick is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Rick must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window. Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Is breaking open the window the right thing to do?","I honestly feel both these options are morally ok","114236","2022-09-21 13:36:07"
"60c4691787a92ea2736450d4","fkBoat",,"16","25","0","0","Justin is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a narrow channel in front of Justin. In between Justin and the drowning swimmers is another swimmer who is safe and not in trouble. If Justin takes the narrow channel to the five drowning swimmers and saves them, the wake from Justinâ€™s boat will wash over the safe swimmer, drowning him. If Justin does nothing, the five swimmers will drown and the one swimmer will remain safe. Is taking the narrow channel the right thing to do?","No","34585","2022-09-21 13:36:36"
"60c4691787a92ea2736450d4","fkBoat",,"16","25","1","1","Why?","The lone swimmer is completely innocent and it would be wrong to sacrifice him","34585","2022-09-21 13:36:36"
"60d98308ecc4c4e732c86a71","fkBurn",,"5","16","1","1","Why?","because there are more children than ken so its saving more lives","122376","2022-09-21 13:36:51"
"60d98308ecc4c4e732c86a71","fkBurn",,"5","16","0","0","Ken is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Ken must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the ground below, is a man safely awaiting evacuation who Ken cannot help hitting with heavy falling glass if he breaks the window. If Ken breaks open the window, he will hit the man with the glass, the man will die, but the five children will be safely evacuated. If Ken does not break open the window, the man will be safely evacuated, but the five children will die. Is breaking open the window the right thing to do?","yes","122376","2022-09-21 13:36:51"
"60c4691787a92ea2736450d4","ikBoxcar",,"17","6","1","1","Why?","He has to make an active decision here and both the lone man and the group are in jeopardy","42870","2022-09-21 13:37:19"
"60c4691787a92ea2736450d4","ikBoxcar",,"17","6","0","0","Evan sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. Next to Evan is a switch that can be flipped to turn the boxcar away from the five people onto a side track that loops and then rejoins the main track. One person, unaware of the boxcar, is working on this looped side track. This person, if hit, will cause the boxcar to stop before it reaches the five people on the main track. If Evan flips the switch, the boxcar will turn onto the side track, hit the one person and therefore stop before it reaches to the five people. If Evan does not flip the switch, the boxcar will continue on the main track and hit the five people and not the one person. Is flipping the switch the right thing to do?","Yes","42870","2022-09-21 13:37:19"
"60dd669a2f3a194e6ca03757","ikBoxcar",,"1","6","0","0","Evan sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. Next to Evan is a switch that can be flipped to turn the boxcar away from the five people onto a side track that loops and then rejoins the main track. One person, unaware of the boxcar, is working on this looped side track. This person, if hit, will cause the boxcar to stop before it reaches the five people on the main track. If Evan flips the switch, the boxcar will turn onto the side track, hit the one person and therefore stop before it reaches to the five people. If Evan does not flip the switch, the boxcar will continue on the main track and hit the five people and not the one person. Is flipping the switch the right thing to do?","Yes","156661","2022-09-21 13:37:39"
"60dd669a2f3a194e6ca03757","ikBoxcar",,"1","6","1","1","Why?","Because saving 5 people's lives is better than one.","156661","2022-09-21 13:37:39"
"60c4691787a92ea2736450d4","ilSwitch",,"18","23","1","1","Why?","The repairman is stuck and the other 5 men are innocent","37695","2022-09-21 13:37:57"
"60c4691787a92ea2736450d4","ilSwitch",,"18","23","0","0","Alan is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards a repairman whose leg is caught in the switch. Further down the main track are five more repairmen. If Alan does nothing, the boxcar will hit the repairman and then come to a stop and none of the five workers will be threatened. Alan can pull a lever and release the repairmanâ€™s leg, allowing him to jump safely out of the way. However, releasing the repairman will allow the boxcar to continue down the main track where it will hit the five other reparimen. Is not pulling the lever the right thing to do?","Yes","37695","2022-09-21 13:37:57"
"60c4691787a92ea2736450d4","ilChem",,"19","15","1","1","Why?","This is a terrible accident and in this case it's better that 1 patient dies rather than 5","29001","2022-09-21 13:38:26"
"60c4691787a92ea2736450d4","ilChem",,"19","15","0","0","Bob works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Bob notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Bob must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients and will continue to do so only if it can maintain equilibrium by continuing to pump the chemical into the one patient. If Bob stops the machine to save the one patient, the five other patients will die. If Bob doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","Yes","29001","2022-09-21 13:38:26"
"62348a574fc351980c10604d","ikBurn",,"6","17","1","1","Why?","Because it is taking an active decision to end someone else's life.  The man has the right to decide for himself if he is willing to sacrifice himself for the children","147510","2022-09-21 13:38:35"
"62348a574fc351980c10604d","ikBurn",,"6","17","0","0","Andy is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Andy must immediately use an object to smash open this large, heavy window or else all five children will die. The only sufficiently large object is a man on his way towards safely escaping the burning house. Andy can break open the window by swinging a piece of burning debris towards the man, which will cause the man to jump out of the way, lose his balance and crash into the window. The man will break open the window, fall out and die, but the five children will be safely evacuated. If Andy does not swing the burning debris, causing the man to break open the window, the man will safely escape, but the five children will die. Is swinging the burning debris the right thing to do?","No","147510","2022-09-21 13:38:35"
"60c4691787a92ea2736450d4","ciSpeed",,"20","13","1","1","Why?","This is actively killing someone to try to save others and is probably known to the boat driver","37144","2022-09-21 13:39:03"
"60c4691787a92ea2736450d4","ciSpeed",,"20","13","0","0","John is driving a motorboat when he notices five swimmers drowning in the  distance. If John does not drive toward them at top speed, he will not arrive in time, and all five will die. In order to drive at top speed, John must lighten the load on his boat. The only way to lighten the load is to push his passenger with his hands and cause the passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If John pushes the passenger, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not push the passenger, the one passenger will not drown, but the five swimmers will drown. Is pushing the one passenger the right thing to do?","No","37144","2022-09-21 13:39:03"
"60d98308ecc4c4e732c86a71","flSwitch",,"6","22","0","0","Todd is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards a repairman whose leg is caught in the switch. If Todd does nothing, the boxcar will hit the repairman and then come to a stop on the empty main track where nobody else will be threatened. Todd can pull a lever that will switch the tracks and release the repairmanâ€™s leg, allowing him to jump safely out of the way. However, switching the tracks will send the boxcar down a side track where it will hit five other repairmen. Is not pulling the lever the right thing to do?","yes","145566","2022-09-21 13:39:17"
"60d98308ecc4c4e732c86a71","flSwitch",,"6","22","1","1","Why?","because its saving 5 lives over 1","145566","2022-09-21 13:39:17"
"60dd669a2f3a194e6ca03757","fkBoat",,"2","25","1","1","Why?","It would be more mentally draining watching 5 people die than knowing you saved 5 people and 1 died.","114946","2022-09-21 13:39:35"
"60dd669a2f3a194e6ca03757","fkBoat",,"2","25","0","0","Justin is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a narrow channel in front of Justin. In between Justin and the drowning swimmers is another swimmer who is safe and not in trouble. If Justin takes the narrow channel to the five drowning swimmers and saves them, the wake from Justinâ€™s boat will wash over the safe swimmer, drowning him. If Justin does nothing, the five swimmers will drown and the one swimmer will remain safe. Is taking the narrow channel the right thing to do?","Yes","114946","2022-09-21 13:39:35"
"60c4691787a92ea2736450d4","ciBoxcar",,"21","7","1","1","Why?","This is very actively sacrificing somebody","32851","2022-09-21 13:39:36"
"60c4691787a92ea2736450d4","ciBoxcar",,"21","7","0","0","Frank sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. One person, unaware of the boxcar, is working on a side track. This person, if hit, will cause the boxcar to stop. If Frank pushes the one person onto the main track, the boxcar will hit the one person, and therefore stop before it reaches the five people. If Frank does not push the one person, the boxcar will continue on the track and hit the five people and not the one person. Is pushing the person the right thing to do?","No","32851","2022-09-21 13:39:36"
"60c4691787a92ea2736450d4","ikBurn",,"22","17","0","0","Andy is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Andy must immediately use an object to smash open this large, heavy window or else all five children will die. The only sufficiently large object is a man on his way towards safely escaping the burning house. Andy can break open the window by swinging a piece of burning debris towards the man, which will cause the man to jump out of the way, lose his balance and crash into the window. The man will break open the window, fall out and die, but the five children will be safely evacuated. If Andy does not swing the burning debris, causing the man to break open the window, the man will safely escape, but the five children will die. Is swinging the burning debris the right thing to do?","No","34853","2022-09-21 13:40:14"
"60c4691787a92ea2736450d4","ikBurn",,"22","17","1","1","Why?","This is a terrible scenario but it's not right to sacrifice the man","34853","2022-09-21 13:40:14"
"60c4691787a92ea2736450d4","sControl",,"23","1","1","1","Why?","He must try to save the swimmer","24799","2022-09-21 13:40:36"
