"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","rt","time"
"61003317b16db7021d440807","1","60841d3e92be890d07774975","Choosing Classes","non_moral","Human","1","0","82","2","You are beginning your senior year of college. In order to fulfill your  graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements?","yes","because it is the only way to take both classes","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","69551","2023-02-13 18:37:38"
"61003317b16db7021d440807","1","60841d3e92be890d07774975","Choosing Classes","non_moral","Human","1","0","82","0","You are beginning your senior year of college. In order to fulfill your  graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements?","yes","because it is the only way to take both classes","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","69551","2023-02-13 18:37:39"
"5733da44b0b6ee0f142f8332","0","22.0","Environmental Policy A2","impersonal_moral","AI","1","3","8","2","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","   because policy A has a much higher potential to cause a greater number of deaths if it does occur, it is not appropriate to vote for policy B over policy A. the risk of 1000 deaths associated with policy A is too great to justify choosing it over policy B.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","41208","2023-02-13 18:37:51"
"5733da44b0b6ee0f142f8332","0","22.0","Environmental Policy A2","impersonal_moral","AI","1","3","8","0","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","   because policy A has a much higher potential to cause a greater number of deaths if it does occur, it is not appropriate to vote for policy B over policy A. the risk of 1000 deaths associated with policy A is too great to justify choosing it over policy B.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","41208","2023-02-13 18:37:51"
"5733da44b0b6ee0f142f8332","0","22.0","Environmental Policy A2","impersonal_moral","AI","1","3","8","1","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has an 88% chance of causing no deaths and a 12% chance of causing 10 deaths. Is it appropriate for you to vote for Policy B over Policy A? ","no","   because policy A has a much higher potential to cause a greater number of deaths if it does occur, it is not appropriate to vote for policy B over policy A. the risk of 1000 deaths associated with policy A is too great to justify choosing it over policy B.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","41208","2023-02-13 18:37:52"
"61003317b16db7021d440807","1","19.0","Computer","non_moral","AI","0","1","67","1","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","  i believe it is wise to save money whenever possible and the savings of $500 on the purchase of a new computer is a great opportunity to do so. additionally, i can still use my old computer for a few more weeks and do everything i need to do until the new one is available.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","38267","2023-02-13 18:38:17"
"61003317b16db7021d440807","1","19.0","Computer","non_moral","AI","0","1","67","0","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","  i believe it is wise to save money whenever possible and the savings of $500 on the purchase of a new computer is a great opportunity to do so. additionally, i can still use my old computer for a few more weeks and do everything i need to do until the new one is available.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","38267","2023-02-13 18:38:17"
"61003317b16db7021d440807","1","19.0","Computer","non_moral","AI","0","1","67","2","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","  i believe it is wise to save money whenever possible and the savings of $500 on the purchase of a new computer is a great opportunity to do so. additionally, i can still use my old computer for a few more weeks and do everything i need to do until the new one is available.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","38267","2023-02-13 18:38:18"
"5c2510f40091e40001c9a24d","0","600976bb815503417c529565","Shower","non_moral","Human","1","0","30","2","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","yes","personal hygeine is very important ","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","AI","189553","2023-02-13 18:38:30"
"5c2510f40091e40001c9a24d","0","600976bb815503417c529565","Shower","non_moral","Human","1","0","30","0","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","yes","personal hygeine is very important ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","189553","2023-02-13 18:38:30"
"5c2510f40091e40001c9a24d","0","600976bb815503417c529565","Shower","non_moral","Human","1","0","30","1","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","yes","personal hygeine is very important ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","189553","2023-02-13 18:38:30"
"5733da44b0b6ee0f142f8332","0","5f4a5983a08b215d74d2cd99","Euthanasia","personal_moral","Human","1","4","41","1","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","no","i would leave the soider a gun in order to shoot the enemy, and then himself. ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","55739","2023-02-13 18:38:47"
"5733da44b0b6ee0f142f8332","0","5f4a5983a08b215d74d2cd99","Euthanasia","personal_moral","Human","1","4","41","2","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","no","i would leave the soider a gun in order to shoot the enemy, and then himself. ","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","55739","2023-02-13 18:38:47"
"5733da44b0b6ee0f142f8332","0","5f4a5983a08b215d74d2cd99","Euthanasia","personal_moral","Human","1","4","41","0","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","no","i would leave the soider a gun in order to shoot the enemy, and then himself. ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","55739","2023-02-13 18:38:48"
"61003317b16db7021d440807","1","26.0","Smother for dollars","personal_moral","AI","0","2","94","2","You are in hospital lounge waiting to visit a sick friend. A young   man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his father’s living a few more days. He offers you half a million dollars to go up to his father’s room and smother his father with a pillow. Is it appropriate for you to kill this man’s father in order to get money for yourself and this young man? ","no","  killing someone is morally wrong and can never be justified. it is also illegal and punishable by law. killing someone for financial gain is particularly heinous and is considered a form of murder. it is also a violation of the victim's basic human rights.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","48889","2023-02-13 18:39:06"
"61003317b16db7021d440807","1","26.0","Smother for dollars","personal_moral","AI","0","2","94","0","You are in hospital lounge waiting to visit a sick friend. A young   man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his father’s living a few more days. He offers you half a million dollars to go up to his father’s room and smother his father with a pillow. Is it appropriate for you to kill this man’s father in order to get money for yourself and this young man? ","no","  killing someone is morally wrong and can never be justified. it is also illegal and punishable by law. killing someone for financial gain is particularly heinous and is considered a form of murder. it is also a violation of the victim's basic human rights.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","48889","2023-02-13 18:39:06"
"61003317b16db7021d440807","1","26.0","Smother for dollars","personal_moral","AI","0","2","94","1","You are in hospital lounge waiting to visit a sick friend. A young   man sitting next to you explains that his father is very ill. The doctors believe that he has a week to live at most. He explains further that his father has a substantial life insurance policy that expires at midnight. If his father dies before midnight, this young man will receive a very large sum of money. He says that the money would mean a great deal to him and that no good will come from his father’s living a few more days. He offers you half a million dollars to go up to his father’s room and smother his father with a pillow. Is it appropriate for you to kill this man’s father in order to get money for yourself and this young man? ","no","  killing someone is morally wrong and can never be justified. it is also illegal and punishable by law. killing someone for financial gain is particularly heinous and is considered a form of murder. it is also a violation of the victim's basic human rights.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","48889","2023-02-13 18:39:07"
"5c2510f40091e40001c9a24d","0","5c3f3ae7d831ed0001f78c4f","Plane Crash","personal_moral","Human","0","1","19","2","Your plane has crashed in the Himalayas. The only survivors are yourself, another  man, and a young boy. The three of you travel for days, battling extreme cold and wind. Your only chance at survival is to find your way to small a village on the other side of the mountain, several days away. The boy has a broken leg and cannot move very quickly. Hischances of surviving the journey are essentially zero. Without food, you and the other man will probably die as well. The other man suggests that you sacrifice the boy and eat his remains over the next few days. Is it appropriate to kill this boy so that you and the other man may survive your journey to safety?","no","i think rather than killing him we should all try and make it, if one of us dies then it would be ok to eat them, but not kill them","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","47387","2023-02-13 18:39:17"
"5c2510f40091e40001c9a24d","0","5c3f3ae7d831ed0001f78c4f","Plane Crash","personal_moral","Human","0","1","19","0","Your plane has crashed in the Himalayas. The only survivors are yourself, another  man, and a young boy. The three of you travel for days, battling extreme cold and wind. Your only chance at survival is to find your way to small a village on the other side of the mountain, several days away. The boy has a broken leg and cannot move very quickly. Hischances of surviving the journey are essentially zero. Without food, you and the other man will probably die as well. The other man suggests that you sacrifice the boy and eat his remains over the next few days. Is it appropriate to kill this boy so that you and the other man may survive your journey to safety?","no","i think rather than killing him we should all try and make it, if one of us dies then it would be ok to eat them, but not kill them","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","47387","2023-02-13 18:39:17"
"5c2510f40091e40001c9a24d","0","5c3f3ae7d831ed0001f78c4f","Plane Crash","personal_moral","Human","0","1","19","1","Your plane has crashed in the Himalayas. The only survivors are yourself, another  man, and a young boy. The three of you travel for days, battling extreme cold and wind. Your only chance at survival is to find your way to small a village on the other side of the mountain, several days away. The boy has a broken leg and cannot move very quickly. Hischances of surviving the journey are essentially zero. Without food, you and the other man will probably die as well. The other man suggests that you sacrifice the boy and eat his remains over the next few days. Is it appropriate to kill this boy so that you and the other man may survive your journey to safety?","no","i think rather than killing him we should all try and make it, if one of us dies then it would be ok to eat them, but not kill them","Do you agree with the second answer from the blue character (justification)? (#2)","No","47387","2023-02-13 18:39:18"
"5733da44b0b6ee0f142f8332","0","5ecff76b3acdb0095ebf080d","Vitamins","personal_moral","Human","1","5","24","0","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","no","it's not appropriate to do so","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","33856","2023-02-13 18:39:21"
"5733da44b0b6ee0f142f8332","0","5ecff76b3acdb0095ebf080d","Vitamins","personal_moral","Human","1","5","24","2","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","no","it's not appropriate to do so","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","33856","2023-02-13 18:39:21"
"5733da44b0b6ee0f142f8332","0","5ecff76b3acdb0095ebf080d","Vitamins","personal_moral","Human","1","5","24","1","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few people's kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this man's kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this man's kidney in order to save the lives of the six vitamin-deficient people?","no","it's not appropriate to do so","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","33856","2023-02-13 18:39:22"
"5733da44b0b6ee0f142f8332","0","60fd310fff5b2600c9d95554","Resume","impersonal_moral","Human","0","6","25","0","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","no","he has lied and someone better could have got the job, however, i do understand his situation and don't think it is causing anyone harm that he did that.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","27005","2023-02-13 18:39:48"
"5733da44b0b6ee0f142f8332","0","60fd310fff5b2600c9d95554","Resume","impersonal_moral","Human","0","6","25","1","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","no","he has lied and someone better could have got the job, however, i do understand his situation and don't think it is causing anyone harm that he did that.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","27005","2023-02-13 18:39:48"
"5733da44b0b6ee0f142f8332","0","60fd310fff5b2600c9d95554","Resume","impersonal_moral","Human","0","6","25","2","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","no","he has lied and someone better could have got the job, however, i do understand his situation and don't think it is causing anyone harm that he did that.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","27005","2023-02-13 18:39:49"
"61003317b16db7021d440807","1","5b421b9ac2e3810001763252","Shower","non_moral","Human","0","3","52","1","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","no","i would just take one shower to save time and water. i am going to perspire anyway so i will wait before the luncheon and just do the yard work before the shower.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","54283","2023-02-13 18:40:00"
"61003317b16db7021d440807","1","5b421b9ac2e3810001763252","Shower","non_moral","Human","0","3","52","2","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","no","i would just take one shower to save time and water. i am going to perspire anyway so i will wait before the luncheon and just do the yard work before the shower.","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","54283","2023-02-13 18:40:00"
"61003317b16db7021d440807","1","5b421b9ac2e3810001763252","Shower","non_moral","Human","0","3","52","0","You are planning to attend a luncheon this afternoon, and before you go  you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now?","no","i would just take one shower to save time and water. i am going to perspire anyway so i will wait before the luncheon and just do the yard work before the shower.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","54283","2023-02-13 18:40:01"
"5733da44b0b6ee0f142f8332","0","5d6e570e8c129300166dba20","Transplant","personal_moral","Human","0","7","9","0","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","because it is against the mans will","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","19889","2023-02-13 18:40:08"
"5733da44b0b6ee0f142f8332","0","5d6e570e8c129300166dba20","Transplant","personal_moral","Human","0","7","9","1","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","because it is against the mans will","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","19889","2023-02-13 18:40:08"
"5733da44b0b6ee0f142f8332","0","5d6e570e8c129300166dba20","Transplant","personal_moral","Human","0","7","9","2","You are a doctor. You have five patients, each of whom is  about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man's organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients?","no","because it is against the mans will","Do you think the blue character involved in this dialogue was a human participant or an artificial intelligence?","Human","19889","2023-02-13 18:40:09"
