"prolific_id","title","cond","item_idx","item_id","q_id","a_id","question","answer","rt","time"
"5fca1ed870a25c585f1a7515","Food Prep","non_moral","6","59","1","1","Why?","The &quot;damage&quot; done des not have moral character. I may slightly ruin a recipe and nothing more. It seems a victimless action","122025","2022-09-09 18:07:52"
"603bf55590d6aa75db92425c","Taxes","impersonal_moral","4","15","0","0","You are the owner of a small business trying to make ends meet.  It occurs to you that you could lower your taxes by pretending that some of your personal expenses are business expenses. For example, you could pretend that the stereo in your bedroom is being used in the lounge at the office, or that your dinners out with your wife are dinners with clients. Is it appropriate for you to pretend that certain personal expenses are business expenses in order to lower your taxes?","Yes","154219","2022-09-09 18:07:53"
"603bf55590d6aa75db92425c","Taxes","impersonal_moral","4","15","1","1","Why?","Rich businessman are already doing that and they dont really have to.","154219","2022-09-09 18:07:54"
"62b6e3037895bdb962f14a83","sControl","control","3","1","0","0","Adam is driving his motorboat when he notices five swimmers drowning in the  distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers. If Adam does not accelerate quickly, the five swimmers will drown. Is accelerating quickly the right thing to do?","Yes as long as it is safe to do so","171073","2022-09-09 18:08:37"
"62b6e3037895bdb962f14a83","sControl","control","3","1","1","1","Why?","Because he will save lives.","171073","2022-09-09 18:08:38"
"603bf55590d6aa75db92425c","Environmental Policy B1","impersonal_moral","5","16","1","1","Why?","There are 2% better odds that nobody dies but if Policy A goes wrong 1000 people die, im other scenario there are 9000 more ","140464","2022-09-09 18:10:13"
"603bf55590d6aa75db92425c","Environmental Policy B1","impersonal_moral","5","16","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy B over Policy A?","Policy A","140464","2022-09-09 18:10:14"
"5fca1ed870a25c585f1a7515","Submarine","personal_moral","7","36","0","0","You are the captain of a military submarine travelling underneath a large iceberg.  An onboard explosion has caused you to lose most of your oxygen supply and has injured one of your crew who is quickly losing blood. The injured crew member is going to die from his wounds no matter what happens. The remaining oxygen is not sufficient for the entire crew to make it to the surface. The only way to save the other crew members is to shoot dead the injured crew member so that there will be just enough oxygen for the rest of the crew to survive. Is it appropriate for you to kill the fatally injured crew member in order to save the lives of the remaining crew members?","Yes","147120","2022-09-09 18:10:18"
"5fca1ed870a25c585f1a7515","Infanticide","personal_moral","8","31","0","0","You are a fifteen year-old girl who has become pregnant. By wearing loose  clothing and deliberately putting on weight you have managed to keep your pregnancy a secret. One day, while at school, your water breaks. You run to the girls locker room and hide for several hours while you deliver the baby. You are sure that you are not prepared to care for this baby. You think to yourself that it would be such a relief to simply clean up the mess youâ€™ve made in the locker room, wrap the baby in some towels, throw the baby in the dumpster behind the school, and act as if nothing had ever happened. Is it appropriate for you to throw your baby in the dumpster in order to move on with your life?","No","70059","2022-09-09 18:11:29"
"5fca1ed870a25c585f1a7515","Infanticide","personal_moral","8","31","1","1","Why?","There has been no exhaustion or even consideration of alternatives.","70059","2022-09-09 18:11:29"
"62b6e3037895bdb962f14a83","Jogging","non_moral","4","58","0","0","You intend to accomplish two things this afternoon: going for a jog and  doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you donâ€™t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?","No I would exercise first","206516","2022-09-09 18:12:05"
"5fca1ed870a25c585f1a7515","Plant Transport","non_moral","9","44","0","0","You are bringing home a number of plants from a store that is  about two miles from your home. The trunk of your car, which youâ€™ve lined with plastic to catch the mud from the plants, will hold most of the plants youâ€™ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?","Yes","66829","2022-09-09 18:12:36"
"5fca1ed870a25c585f1a7515","Plant Transport","non_moral","9","44","1","1","Why?","To save thousands of dollars. This is an efficiency issue not a moral one.","66829","2022-09-09 18:12:36"
"5fca1ed870a25c585f1a7515","Generic Brand","non_moral","10","46","0","0","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom youâ€™ve known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, â€œexactly the sameâ€ as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","Yes I would","57514","2022-09-09 18:13:36"
"5fca1ed870a25c585f1a7515","Survey","non_moral","11","50","0","0"," A representative of a reputable, national survey organization calls you at your  home while you are having a quiet dinner by yourself. The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200. Would you interrupt your dinner in order to earn $200?","That depends on my mood and financial situation. ","69726","2022-09-09 18:14:45"
"62b6e3037895bdb962f14a83","Guarded Speedboat","impersonal_moral","5","11","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?","No.  ","226371","2022-09-09 18:15:50"
"62b6e3037895bdb962f14a83","Guarded Speedboat","impersonal_moral","5","11","1","1","Why?","Anybody embarking on a trip on the sea should have made sufficient preparations including checking the weather.  Also lying to the guard would also amount to theft of the speedboat.","226371","2022-09-09 18:15:51"
"5fca1ed870a25c585f1a7515","Environmental Policy A1","impersonal_moral","12","7","0","0","You are a member of a government legislature. The legislature is deciding between  two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B?","Yes it is","108367","2022-09-09 18:16:32"
"5fca1ed870a25c585f1a7515","Environmental Policy A1","impersonal_moral","12","7","1","1","Why?","The cost of failure is higher by an order of magnitude in policy B, yet the marginal utility of the 2% is too small to justify the difference.","108367","2022-09-09 18:16:32"
"62b6e3037895bdb962f14a83","Country Road","personal_moral","6","23","0","0","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","No","93466","2022-09-09 18:17:24"
"5fca1ed870a25c585f1a7515","Lifeboat 2","personal_moral","13","32","0","0","You are on a cruise ship when there is a fire on board,  and the ship has to be abandoned. The lifeboats are carrying many more people than they were designed to carry. The lifeboat youâ€™re in is sitting dangerously low in the waterâ€”a few inches lower and it will sink. The seas start to get rough, and the boat begins to fill with water. If nothing is done it will sink before the rescue boats arrive and everyone on board will die. However, there is an injured person who will not survive in any case. If you throw that person overboard the boat will stay afloat and the remaining passengers will be saved. Is it appropriate for you to throw this person overboard in order to save the lives of the remaining passengers?","Yes it is","148875","2022-09-09 18:19:02"
"5fca1ed870a25c585f1a7515","Scheduling","non_moral","14","45","0","0","You are in charge of scheduling appointments in a dentistâ€™s office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morrisâ€™s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiagoâ€™s schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","Yes","111503","2022-09-09 18:20:54"
"5fca1ed870a25c585f1a7515","Scheduling","non_moral","14","45","1","1","Why?","There is no reason not to. And pragmatically good reasons to do so. The appointments get filled wthout  prejudcing anyone arbitrarily","111503","2022-09-09 18:20:55"
"62b6e3037895bdb962f14a83","Investment Offer","non_moral","8","54","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money?","No","105450","2022-09-09 18:20:59"
"62b6e3037895bdb962f14a83","Investment Offer","non_moral","8","54","1","1","Why?","I would try my own judgement and my own gut instinct","105450","2022-09-09 18:21:00"
"notfound","Lost Wallet","impersonal_moral","0","20","0","0","You are walking down the street when you come across a wallet lying  on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the ownerâ€™s driverâ€™s license. From the credit cards and other items in the wallet itâ€™s very clear that the walletâ€™s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself?","no","12129","2022-09-09 18:21:43"
"603bf55590d6aa75db92425c","Guarded Speedboat","impersonal_moral","6","11","1","1","Why?","It is appropriate because you want to save lives finally by not sacraficing any but ypu could also just tell the guard the truth","692660","2022-09-09 18:21:46"
"603bf55590d6aa75db92425c","Guarded Speedboat","impersonal_moral","6","11","0","0","While on vacation on a remote island, you are fishing from a seaside  dock. You observe a group of tourists board a small boat and set sail for a nearby island. Soon after their departure you hear over the radio that there is a violent storm brewing, a storm that is sure to intercept them. The only way that you can ensure their safety is to warn them by borrowing a nearby speedboat. The speedboat belongs to a miserly tycoon who has hired a fiercely loyal guard to make sure that no one uses his boat without permission. To get to the speedboat you will have to lie to the guard. Is it appropriate for you to lie to the guard in order to borrow the speedboat and warn the tourists about the storm?","yes","692660","2022-09-09 18:21:47"
"5fca1ed870a25c585f1a7515","Environmental Policy B1","impersonal_moral","15","16","1","1","Why?","The cost of failure i greater in policy B, while the marginal gain is too smal to merit that outcome","79990","2022-09-09 18:22:14"
"5fca1ed870a25c585f1a7515","Computer","non_moral","16","49","0","0","You are looking to buy a new computer. At the moment the computer  that you want costs $1000. A friend who knows the computer industry has told you that this computerâ€™s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer?","Yes","127769","2022-09-09 18:24:22"
"5fca1ed870a25c585f1a7515","Computer","non_moral","16","49","1","1","Why?","If my friend is correct, I lose nothing and gain considerable value. If he is wrong, my loss is negligible as I have merely postponed the new purchase","127769","2022-09-09 18:24:22"
"603bf55590d6aa75db92425c","Lost Wallet","impersonal_moral","7","20","0","0","You are walking down the street when you come across a wallet lying  on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the ownerâ€™s driverâ€™s license. From the credit cards and other items in the wallet itâ€™s very clear that the walletâ€™s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself?","Yes","197675","2022-09-09 18:25:05"
"5fca1ed870a25c585f1a7515","Resume","impersonal_moral","17","14","0","0","You have a friend who has been trying to find a job lately  without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment?","Yes it was","167452","2022-09-09 18:27:10"
"5fca1ed870a25c585f1a7515","Resume","impersonal_moral","17","14","1","1","Why?","The resume system maay prejudice able candidates. MOREOVER, he has not &quot;taken&quot; the job in a way anymore objectionabl than adding a new person who does hold his false qualificatons to the pool of candidates. He was consiering his own interests as h is entitled to do, and owes his ethical obligation to the cmpany not to theother candidates.","167452","2022-09-09 18:27:10"
"62b6e3037895bdb962f14a83","Reversed Turnips","non_moral","10","53","0","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two  diverging paths. By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?","No","124244","2022-09-09 18:27:47"
"62b6e3037895bdb962f14a83","Reversed Turnips","non_moral","10","53","1","1","Why?","Turning to the left will yield a greater return.","124244","2022-09-09 18:27:48"
"5fca1ed870a25c585f1a7515","New Job","non_moral","18","62","1","1","Why?","The decison is made with a poor gain/loss calculus. The salary drop is appreciable, the two days extra are negligible a a fraction of the 14","112396","2022-09-09 18:29:03"
"notfound","Vaccine Policy","impersonal_moral","1","6","1","1","Why?","'kfjkldjsfldskfjdskfjdslkfskdjlfdsljf'","468565","2022-09-09 18:29:31"
"notfound","Vaccine Policy","impersonal_moral","1","6","0","0","You work for the Bureau of Health, a government agency. You are deciding  whether or not your agency should encourage the use of a certain recently developed vaccine. The vast majority of people who take the vaccine develop an immunity to a certain deadly disease, but a very small number of people who take the vaccine will actually get the disease that the vaccine is designed to prevent. All the available evidence, which is very strong, suggests that the chances of getting the disease due to lack of vaccination are much higher than the chances of getting the disease by taking the vaccine. Is it appropriate for you to direct your agency to encourage the use of this vaccine in order to promote national health?","yes","468565","2022-09-09 18:29:32"
"62b6e3037895bdb962f14a83","Broken VCR","non_moral","11","55","0","0","You have brought your broken VCR to the local repair shop. The woman  working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCRâ€™s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one?","No","142350","2022-09-09 18:30:09"
"62b6e3037895bdb962f14a83","Broken VCR","non_moral","11","55","1","1","Why?","I would buy a new one which is a better VCR.  Spending Â£100 on a new one doesn't guarantee it will be fixed","142350","2022-09-09 18:30:10"
"notfound","Investment Offer","non_moral","2","54","0","0","You are at home one day when the mail arrives. You receive a  letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money?","'non'","49739","2022-09-09 18:30:21"
"notfound","Investment Offer","non_moral","2","54","1","1","Why?","'&quot;Because this person sucks:&quot;'","49739","2022-09-09 18:30:22"
"5fca1ed870a25c585f1a7515","Vitamins","personal_moral","19","40","0","0","You are the leader of a mountaineering expedition that is stranded in the  wilderness. Your expedition includes a family of six that has a genetically caused vitamin deficiency. A few peopleâ€™s kidneys contain large amounts of this vitamin. There is one such person in your party. The only way to save the lives of the six members of this family is to remove one of this manâ€™s kidneys so that the necessary vitamins may be extracted from it. The man will not die if you do this, but his health will be compromised. The man is opposed to this plan, but you have the power to do as you see fit. Is it appropriate for you to forcibly remove this manâ€™s kidney in order to save the lives of the six vitamin-deficient people?","Absolutely not","161351","2022-09-09 18:31:45"
"5fca1ed870a25c585f1a7515","Vitamins","personal_moral","19","40","1","1","Why?","You cannot transfer morally arbitrary bad luck by imposing a cost on an unwilling person. Doing nothing preserves the moral agency of persons, even though this entails a moraly arbitrary distribution of luck.","161351","2022-09-09 18:31:46"
"603bf55590d6aa75db92425c","Choosing Classes","non_moral","8","56","0","0","You are beginning your senior year of college. In order to fulfill your  graduation requirements you need to take a history class and a science class by the end of the year. During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not. Would you take the history class during the fall term in order to help you fulfill your graduation requirements?","No ","475043","2022-09-09 18:33:00"
"603bf55590d6aa75db92425c","Choosing Classes","non_moral","8","56","1","1","Why?","I can take the history class during the spring term and if i really want to take the science  I should","475043","2022-09-09 18:33:01"
"62b6e3037895bdb962f14a83","Lawrence of Arabia","personal_moral","12","37","1","1","Why?","I am not the judge and jury and should not make the decision unilaterally","182168","2022-09-09 18:33:12"
"62b6e3037895bdb962f14a83","Lawrence of Arabia","personal_moral","12","37","0","0","You are the leader of a small army that consists of warriors from  two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this manâ€™s head in order to prevent the two tribes from fighting a war that will cost hundreds of lives?","No","182168","2022-09-09 18:33:13"
"5fca1ed870a25c585f1a7515","Jogging","non_moral","20","58","0","0","You intend to accomplish two things this afternoon: going for a jog and  doing some paperwork. In general you prefer to get your work done before you exercise. The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you donâ€™t care what the weather is like while you do paperwork. Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?","I would take the jog","117176","2022-09-09 18:33:42"
"5fca1ed870a25c585f1a7515","Jogging","non_moral","20","58","1","1","Why?","I hate jogging in the rain, but appear indifferent as to doing paperwork after a jog. I prefer doing it before, but that's no to say I am opposed to doin it aftr. Whereas I am clearly opposed to jogging in the rain if I can avoid it.","117176","2022-09-09 18:33:42"
"62b6e3037895bdb962f14a83","Preventing the Spread 2","personal_moral","13","33","0","0","You are a waiter. You overhear one of your customers say that he  is about to go to jail and that in his last forty-eight hours of freedom he plans to infect as many people as possible with HIV. You know him well enough to know that he is telling the truth and that he has access to many potential victims. You happen to know that he has a very strong allergy to poppy seeds. If he eats even one he will go into convulsions and have to be hospitalized. for at least forty-eight hours. Is it appropriate for you to cause this man to have a serious allergy attack in order to prevent him from spreading HIV?","No","89525","2022-09-09 18:34:42"
"62b6e3037895bdb962f14a83","Preventing the Spread 2","personal_moral","13","33","1","1","Why?","But it would be my responsibility to inform the authorities of his intentions.","89525","2022-09-09 18:34:43"
"603bf55590d6aa75db92425c","Investment Offer","non_moral","9","54","1","1","Why?","I believe if i wanted to invest i would but in a different way that fits me more and can actually make money","145156","2022-09-09 18:35:25"
